,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
2472,207490,에이펙스인텍,KONEX,일반기업부,6800,2,-100,-1.45,6800,6800,6800,1,6800,24480000000,3600000,KNX,전구 및 조명장치 제조업,LED조명장치 등,2018-11-28,12월,김권진,http://www.apexint.co.kr,경상북도
2473,008775,호텔신라우,KOSPI,,32500,2,-700,-2.11,33000,33100,32500,669,21951000,24436067500,751879,STK,,,,,,,
2474,101400,엔시트론,KOSDAQ,중견기업부,393,3,0,0.0,393,398,370,191443,73944840,24429828309,62162413,KSQ,반도체 제조업,디지털오디오앰프칩,2009-03-31,12월,정인견,http://www.neofidelity.com,서울특별시
2475,035460,기산텔레콤,KOSDAQ,벤처기업부,1667,2,-6,-0.36,1655,1682,1622,79992,131448395,24300425780,14577340,KSQ,통신 및 방송 장비 제조업,"광모듈, 에코 켄슬러, 중계기, VoIP Server등",1999-11-18,12월,박병기,http://www.kisantel.co.kr,서울특별시
2476,139050,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","용역서비스(ITS,BIS,ATMS,BRT)",2011-07-29,12월,임권,,경기도
2477,238200,비피도,KOSDAQ,중견기업부,2945,2,-120,-3.92,3065,3065,2920,41440,123370425,24090100000,8180000,KSQ,기타 식품 제조업,프로바이오틱스 관련 완제품 및 균주 원말 등,2018-12-26,12월,"이원범, 박명수(각자대표)",http://bifido.com,강원특별자치도
2478,084870,TBH글로벌,KOSPI,,1153,3,0,0.0,1153,1180,1121,22800,26177452,24047912307,20856819,STK,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매",2005-12-19,12월,우종완,,서울특별시
2479,289170,바이오텐,KONEX,일반기업부,6830,2,-10,-0.15,5820,6830,5820,199,1159190,23983606470,3511509,KNX,기타 식품 제조업,"일반식품, 건강기능식품, 보조사료",2023-10-13,12월,김영철,http://www.bioten.co.kr,전북특별자치도
2480,076080,웰크론한텍,KOSDAQ,중견기업부,1058,2,-62,-5.54,1087,1110,1048,64598,68732994,23904617048,22594156,KSQ,건물 건설업,"에너지절감설비,자동화배합설비,환경설비",2008-07-18,12월,"이영규, 이기창, 이영식",http://www.welcronhantec.co.kr,경기도
2481,001685,대상우,KOSPI,,17360,1,810,4.89,16530,18310,16390,212443,3746801540,23787071280,1370223,STK,,,,,,,
2482,073190,듀오백,KOSDAQ,중견기업부,1981,2,-24,-1.2,1998,2000,1981,11830,23492373,23708687240,11968040,KSQ,가구 제조업,사무용 및 가정용 의자,2004-02-06,12월,정관영,http://duoback.co.kr,인천광역시
2483,204630,스튜디오산타클로스,KOSDAQ,관리종목(소속부없음),4650,0,0,0.0,0,0,0,0,0,23668225650,5089941,KSQ,창작 및 예술관련 서비스업,창작 및 예술관련 서비스업,2014-12-29,12월,배준오,http://www.studiosantaent.com,서울특별시
2484,045510,정원엔시스,KOSDAQ,중견기업부,734,1,12,1.66,728,745,715,30008,21877665,23641620328,32209292,KSQ,기계장비 및 관련 물품 도매업,"SI(시스템통합) 관련 소프트웨어, 중.대형 고속 레이져 프린터",2000-09-07,12월,한덕희,http://www.zungwon.co.kr,서울특별시
2485,33626L,두산퓨얼셀2우B,KOSPI,,7880,1,50,0.64,7830,7950,7710,823,6473380,23532044000,2986300,STK,,,,,,,
2486,070300,엑스큐어,KOSDAQ,벤처기업부,2810,2,-50,-1.75,2885,2885,2720,23572,65706730,23468046580,8351618,KSQ,소프트웨어 개발 및 공급업,"USIM카드, 금융카드",2010-06-09,12월,안은철,http://www.xcure.co.kr,경기도
2487,001000,신라섬유,KOSDAQ,중견기업부,965,1,26,2.77,932,1053,932,1167594,1166912379,23427826100,24277540,KSQ,부동산 임대 및 공급업,부동산,1994-06-28,12월,박재흥,http://sillatextile.co.kr,대구광역시
2488,322970,무진메디,KONEX,일반기업부,2330,1,115,5.19,2290,2340,2100,23550,52169915,23421108740,10051978,KNX,자연과학 및 공학 연구개발업,"NANO-MEDICINE 전문회사,LNP(지질나노입자)를 이용한 원료 소재 및 개량/신약 개발",2020-06-24,12월,윤태종,http://www.moogene.com/,경기도
2489,094860,네오리진,KOSDAQ,벤처기업부,1094,2,-44,-3.87,1081,1180,1079,335564,375106524,23411128486,21399569,KSQ,소프트웨어 개발 및 공급업,네트워크장비공급및인터넷트래픽솔루션,2007-04-16,12월,첸보(Chen Bo),http://www.kornicglory.co.kr,서울특별시
2490,079650,서산,KOSDAQ,중견기업부,1170,2,-20,-1.68,1190,1230,1157,31706,37232263,23400000000,20000000,KSQ,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,전주,고강도파일,흄관",2005-01-21,12월,염종학,http://www.seo-san.co.kr,광주광역시
2491,009440,KC그린홀딩스,KOSPI,,1042,2,-72,-6.46,1100,1123,1020,147078,153981205,23377249160,22434980,STK,기타 금융업,기타금융업,1994-11-05,12월,이태영,http://www.kcgreenholdings.com,서울특별시
2492,204210,스타에스엠리츠,KOSPI,,2985,2,-85,-2.77,3010,3070,2870,51289,151458360,23363042775,7826815,STK,부동산 임대 및 공급업,"호텔 부동산 취득, 관리, 개량 및 처분",2016-09-22,12월,장정성,http://www.starreit.co.kr,서울특별시
2493,237750,피앤씨테크,KOSDAQ,벤처기업부,3595,2,-115,-3.1,3605,3695,3475,48383,171798270,23355277000,6496600,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",배전자동화단말장치,2016-07-04,12월,조광식,http://www.pnctech.co.kr,경기도
2494,005110,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,23332434378,18606407,STK,기계장비 및 관련 물품 도매업,"소화기, 통신장비 유통",1976-06-01,12월,이동우,http://www.hanchang.co.kr,부산광역시
2495,352940,인바이오,KOSDAQ,벤처기업부,2140,2,-10,-0.47,2140,2165,2065,15992,33677385,23256942200,10867730,KSQ,"비료, 농약 및 살균, 살충제 제조업","살균제, 살충제, 제초제 등",2020-12-11,12월,이명재,http://enbio.co.kr,경기도
2496,014910,성문전자,KOSPI,,1034,2,-12,-1.15,1046,1046,990,102519,103639896,23224658490,22460985,STK,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",1990-03-24,12월,신준섭,http://www.smec-korea.co.kr,경기도
2497,014100,메디앙스,KOSDAQ,중견기업부,1965,1,43,2.24,1907,1998,1790,28193,53695031,23187000000,11800000,KSQ,상품 종합 도매업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",1995-01-03,12월,박수찬,http://www.medience.co.kr,서울특별시
2498,243870,굿센,KONEX,일반기업부,8000,1,560,7.53,7210,8000,7210,337,2657050,23141048000,2892631,KNX,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","건설ERP, 내부통제솔루션, 공간관리솔루션, 소프트웨어 개발 및 공급 자문/ IT 컨설팅 外",2016-10-31,12월,박연정,http://www.goodcen.com,서울특별시
2499,054220,비츠로시스,KOSDAQ,벤처기업부,470,1,21,4.68,445,475,442,513763,238639003,23105481530,49160599,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","원방감시제어시스템, 분산제어시스템",2001-12-26,12월,이기재,http://www.vitzrosys.com,서울특별시
2500,251280,안지오랩,KONEX,일반기업부,7700,2,-300,-3.75,7800,7870,7050,533,3772320,23020520600,2989678,KNX,자연과학 및 공학 연구개발업,신약개발 및 체지방 감소 건강기능식품,2016-10-25,12월,김민영,http://www.angiolab.co.kr,대전광역시
2501,208710,바이오로그디바이스,KOSDAQ,중견기업부,349,2,-9,-2.51,350,362,340,131446,45707372,22999331736,65900664,KSQ,전자부품 제조업,모바일용 카메라모듈 부품외,2014-12-24,12월,김정욱,http://www.biologdevice.com,경기도
2502,258830,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,22983976612,55786351,KSQ,의료용 기기 제조업,복강경수술용 투관침 등,2018-05-29,12월,김병성,http://www.sejongmedical.com,경기도
2503,169670,코스텍시스템,KONEX,일반기업부,7990,2,-160,-1.96,8000,8000,7000,1705,12494100,22918523990,2868401,KNX,특수 목적용 기계 제조업,"반도체 웨이퍼 이송장비, 본딩장비",2022-01-21,12월,배준호,http://www.kosteks.com/,경기도
2504,076610,해성옵틱스,KOSDAQ,중견기업부,899,1,7,0.78,890,908,865,53535,47301677,22882425002,25453198,KSQ,사진장비 및 광학기기 제조업,휴대폰용 렌즈모듈 및 카메라모듈,2013-11-06,12월,조 철,http://www.hso.co.kr,경기도
2505,043090,더테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),307,2,-3,-0.97,315,330,288,335620,101697874,22874462550,74509650,KSQ,기타 전문 도매업,"바이오리엑터(Bioreactor, 생물반응기)",2001-10-11,12월,장윤식,http://www.the-tech.kr,서울특별시
2506,010400,우진아이엔에스,KOSPI,,3000,2,-30,-0.99,3005,3015,2975,1541,4625985,22866000000,7622000,STK,건물설비 설치 공사업,반도체/디스플레이 코팅덕트,2018-09-14,12월,홍경모,http://www.woojini.com,서울특별시
2507,154030,아시아종묘,KOSDAQ,벤처기업부,1966,2,-54,-2.67,2005,2035,1945,54400,106822255,22788598032,11591352,KSQ,작물 재배업,종자,2018-02-12,09월,류경오,http://www.asiaseed.kr,서울특별시
2508,258790,소프트캠프,KOSDAQ,벤처기업부,910,2,-25,-2.67,926,939,845,467450,416708436,22742068440,24991284,KSQ,소프트웨어 개발 및 공급업,통합보안솔루션,2017-04-27,12월,배환국,http://www.softcamp.co.kr,경기도
2509,093380,풍강,KOSDAQ,우량기업부,2300,2,-140,-5.74,2420,2420,2280,30808,71911305,22722419900,9879313,KSQ,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,http://www.pungkang.co.kr,경기도
2510,032080,아즈텍WB,KOSDAQ,중견기업부,1053,2,-26,-2.41,1056,1079,1050,35682,37645030,22630053537,21491029,KSQ,"섬유제품 염색, 정리 및 마무리 가공업",직물,2000-10-26,12월,허 재 명,http://www.aztechwb.com,부산광역시
2511,054940,엑사이엔씨,KOSDAQ,중견기업부,679,1,1,0.15,678,682,665,98568,66355479,22524839092,33173548,KSQ,실내건축 및 건축마무리 공사업,실내건축 공사업,2001-12-13,12월,김성후 (단독 대표이사),http://www.exaenc.com,서울특별시
2512,214310,에스엘에너지,KOSDAQ,투자주의환기종목(소속부없음),6120,0,0,0.0,0,0,0,0,0,22516275600,3679130,KSQ,반도체 제조업,LED Chip,2015-06-25,12월,정의환,http://www.slvionics.com/,경기도
2513,002680,한탑,KOSDAQ,투자주의환기종목(소속부없음),694,2,-28,-3.88,722,722,694,89804,62948109,22427858506,32316799,KSQ,"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료",1995-07-07,12월,하상경,http://www.hantop.com,부산광역시
2514,149010,아이케이세미콘,KONEX,일반기업부,7160,3,0,0.0,6810,7160,6650,334,2246630,22339200000,3120000,KNX,반도체 제조업,비메모리 반도체,2014-11-14,12월,윤경덕,http://www.iksemi.com,서울특별시
2515,095910,에스에너지,KOSDAQ,중견기업부,1145,2,-60,-4.98,1180,1192,1145,64011,74708284,22332655935,19504503,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",2007-10-16,12월,"홍성민, 최기택",http://www.s-energy.co.kr,경기도
2516,468510,삼성스팩9호,KOSDAQ,SPAC(소속부없음),2020,0,0,0.0,0,0,0,0,0,22321000000,11050000,KSQ,금융 지원 서비스업,기업인수합병,2023-12-04,12월,오정헌,,서울특별시
2517,065570,삼영이엔씨,KOSDAQ,벤처기업부,1388,2,-52,-3.61,1446,1479,1316,112850,155219455,22103387828,15924631,KSQ,통신 및 방송 장비 제조업,"GMDSS장비, GPS플로터 등",2003-01-21,12월,황재우,http://www.samyungenc.com,부산광역시
2518,028080,휴맥스홀딩스,KOSDAQ,중견기업부,1757,2,-140,-7.38,1897,1911,1654,102218,178938513,22098678042,12577506,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","지주사업, IT서비스사업",1997-04-16,12월,변대규,http://holdings.humaxdigital.com/,경기도
2519,071460,위니아,KOSDAQ,관리종목(소속부없음),613,0,0,0.0,0,0,0,0,0,22047951835,35967295,KSQ,가정용 기기 제조업,"김치냉장고, 에어컨, 냉장고, 에어가전, 세탁가전 등",2016-07-14,12월,김혁표,http://www.winiadimchae.com,광주광역시
2520,108675,LX하우시스우,KOSPI,,21350,2,-450,-2.06,21400,22300,21300,689,14772650,22040245500,1032330,STK,,,,,,,
2521,00499K,롯데지주우,KOSPI,,27350,2,-250,-0.91,27050,27550,27050,262,7147900,22033242050,805603,STK,,,,,,,
2522,335870,윙스풋,KOSDAQ,중견기업부,1319,2,-30,-2.22,1340,1349,1261,51574,66929221,22002795618,16681422,KSQ,"섬유, 의복, 신발 및 가죽제품 소매업",신발 매입 및 공급,2019-12-09,12월,황성웅,http://www.wingsfoot.co.kr,서울특별시
2523,217620,디딤이앤에프,KOSDAQ,관리종목(소속부없음),3810,0,0,0.0,0,0,0,0,0,22001687010,5774721,KSQ,음식점업,"직영음식점, 축산물가공, 프랜차이즈",2015-06-10,12월,김대은,http://www.didimglobal.com,인천광역시
2524,227100,퀀텀온,KOSDAQ,투자주의환기종목(소속부없음),910,2,-77,-7.8,987,987,910,341211,317371763,21962105620,24134182,KSQ,부동산 관련 서비스업,스마트 액세서리(보조배터리 등),2018-11-15,12월,김준성,http://quantumon.co.kr,서울특별시
2525,043200,파루,KOSDAQ,벤처기업부,524,1,3,0.58,517,530,486,85603,43466045,21905461060,41804315,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",2000-07-19,12월,강문식,http://www.paru.co.kr,전라남도
2526,020400,대동금속,KOSDAQ,중견기업부,6850,2,-560,-7.56,7250,7330,6560,134445,924386610,21845787100,3189166,KSQ,금속 주조업,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외",1993-07-30,12월,"이풍우, 김준식",http://www.daedongmetals.co.kr,대구광역시
2527,050120,ES큐브,KOSDAQ,중견기업부,1609,3,0,0.0,1597,1620,1500,24425,37889670,21824614374,13564086,KSQ,생활용품 도매업,"텐트, 원 ·부자재",2002-04-25,12월,우인선,http://www.escube.co.kr,서울특별시
2528,009620,삼보산업,KOSDAQ,중견기업부,1475,1,166,12.68,1309,1658,1200,1625073,2323508090,21766840500,14757180,KSQ,1차 비철금속 제조업,알미늄괴,1993-12-07,12월,"이태용, 최재훈 (각자대표이사)",http://www.samboind.com,경상남도
2529,215480,토박스코리아,KOSDAQ,중견기업부,2315,2,-10,-0.43,2325,2325,2245,30624,69921970,21761000000,9400000,KSQ,"섬유, 의복, 신발 및 가죽제품 소매업",유아동 신발,2015-05-13,12월,윤여준,http://toebox.com,서울특별시
2530,110020,전진바이오팜,KOSDAQ,기술성장기업부,2400,2,-60,-2.44,2435,2440,2300,45676,107830880,21741028800,9058762,KSQ,기타 화학제품 제조업,"방충방향제, 유해동물피해감소제, 기생충피해감소제",2018-12-14,12월,이태훈,http://www.jjbio.co.kr,대구광역시
2531,021040,대호특수강,KOSDAQ,중견기업부,998,2,-64,-6.03,1070,1184,993,83798,89363170,21661364452,21704774,KSQ,1차 철강 제조업,냉간압조용선재,1996-08-27,12월,강근욱,http://www.dhstl.co.kr,충청북도
2532,025890,한국주강,KOSPI,,1913,2,-10,-0.52,1923,1923,1890,44644,85090939,21634612467,11309259,STK,특수 목적용 기계 제조업,"주강,주물 제조,도매",1997-07-18,12월,하만규,http://www.hascokorea.co.kr,경상남도
2533,023790,동일철강,KOSDAQ,관리종목(소속부없음),1035,2,-15,-1.43,1055,1133,1000,31247,31835737,21570781725,20841335,KSQ,1차 철강 제조업,봉강,1994-11-07,12월,장재헌,http://www.dongilsteel.com,부산광역시
2534,080720,한국유니온제약,KOSDAQ,관리종목(소속부없음),2725,0,0,0.0,0,0,0,0,0,21562456300,7912828,KSQ,의약품 제조업,"항생제, 순환기계, 근골격계, 소화기계류 완제의약품",2018-07-26,12월,백병하,http://www.ukp.co.kr/,강원특별자치도
2535,290560,신시웨이,KOSDAQ,벤처기업부,5560,2,-50,-0.89,5670,5780,5340,20157,109945190,21561524320,3877972,KSQ,소프트웨어 개발 및 공급업,DB보안솔루션 등,2023-11-03,12월,"정재훈, 유경석 (각자 대표이사)",,서울특별시
2536,900070,글로벌에스엠,KOSDAQ,외국기업(소속부없음),399,2,-5,-1.24,399,401,380,58639,23010705,21443843232,53743968,KSQ,기타 금융업,"자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)",2009-12-23,12월,유대희,http://www.globalsmtech.com,케이맨 제도
2537,159910,스킨앤스킨,KOSDAQ,중견기업부,588,2,-18,-2.97,606,607,574,169395,99467364,21409137624,36410098,KSQ,기타 화학제품 제조업,"화장품제조,마스크",2012-12-27,12월,권영원,http://www.skinnskin.co.kr,경기도
2538,084670,동양고속,KOSPI,,7390,2,-140,-1.86,7510,7650,7220,3969,29228290,21398254910,2895569,STK,육상 여객 운송업,고속버스 운송/부동산 임대,2005-07-25,12월,최성원,http://www.dyexpress.co.kr,경기도
2539,402420,켈스,KONEX,일반기업부,9600,1,200,2.13,9200,9600,8690,648,5793570,21374784000,2226540,KNX,의료용 기기 제조업,체외진단 의료기기,2021-11-30,12월,이동호,http://www.thecalth.com/,경기도
2540,230980,비유테크놀러지,KOSDAQ,관리종목(소속부없음),229,0,0,0.0,0,0,0,0,0,21370407553,93320557,KSQ,소프트웨어 개발 및 공급업,VR기반 교육훈련용솔루션,2016-03-02,12월,위용현,http://www.aiitone.com,부산광역시
2541,050760,에스폴리텍,KOSDAQ,중견기업부,1305,2,-5,-0.38,1265,1305,1262,37430,47515357,21316754790,16334678,KSQ,플라스틱제품 제조업,유무선 통신용 소프트웨어,2002-05-16,12월,이혁렬,http://www.spolytech.com,충청북도
2542,010420,한솔PNS,KOSPI,,1040,2,-107,-9.33,1147,1147,1040,68644,74539419,21312732480,20493012,STK,기타 전문 도매업,"정보시스템구축 및 유지보수, 포장재제조 및 가공, 지류가공 및 판매",1989-05-31,12월,"고정한, 김형준(각자대표)",http://www.hansolpns.com,서울특별시
2543,030720,동원수산,KOSPI,,4540,2,-290,-6.0,4830,4830,4500,50532,233778315,21128274700,4653805,STK,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업",1996-11-22,12월,"WANG KI YONG JR, 왕인상",http://www.dongwonfish.co.kr,서울특별시
2544,365900,브이씨,KOSDAQ,벤처기업부,2885,2,-20,-0.69,2880,2905,2790,5720,16317560,21090215500,7310300,KSQ,운동 및 경기용구 제조업,골프용 거리측정기,2022-02-24,12월,김준오,http://www.voicecaddie.co.kr,서울특별시
2545,088790,진도,KOSPI,,1693,2,-90,-5.05,1775,1778,1666,73038,124547133,21074030592,12447744,STK,기타 전문 도매업,"모피제품 제조,가공",2006-03-28,12월,임병남,http://www.jindofand.co.kr,서울특별시
2546,017250,인터엠,KOSDAQ,중견기업부,1001,1,24,2.46,977,1060,932,62900,62643319,21066512467,21045467,KSQ,영상 및 음향기기 제조업,음향기기,1996-01-03,09월,조남용,http://www.inter-m.co.kr,경기도
2547,083640,인콘,KOSDAQ,벤처기업부,270,2,-13,-4.59,274,282,266,332287,90571148,20984494770,77720351,KSQ,상품 종합 도매업,영상보안장비 및 영상보안솔루션,2005-12-27,12월,박종진,http://www.incon.kr,경기도
